,title,description,channelId,thumbnails,etag,id,kind,snippet
106,1분과학,"과학이 이토록 발전할 수 있었던 이유는 단 하나, 꿀잼이기 때문 ^.^
여러분 모두 행복하세요!
비지니스/후원 문의: ONEMINSCI@GMAIL.COM",UCFOixeB9gbedVi6uwnsfHMQ,https://yt3.ggpht.com/-0YeWVbZ8s2A/AAAAAAAAAAI/AAAAAAAAAAA/JL_6jLWg37E/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/q7CPj4yL836ME76UP8iwDKC1_eY""",XMm1RFsYKmsKG2GYc6kuBlJbf63n0zLoeROKUX9OcBQ,youtube#subscription,"{'publishedAt': '2017-06-13T23:40:22.000Z', 'title': '1분과학', 'description': '과학이 이토록 발전할 수 있었던 이유는 단 하나, 꿀잼이기 때문 ^.^\n여러분 모두 행복하세요!\n비지니스/후원 문의: ONEMINSCI@GMAIL.COM', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCFOixeB9gbedVi6uwnsfHMQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-0YeWVbZ8s2A/AAAAAAAAAAI/AAAAAAAAAAA/JL_6jLWg37E/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-0YeWVbZ8s2A/AAAAAAAAAAI/AAAAAAAAAAA/JL_6jLWg37E/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-0YeWVbZ8s2A/AAAAAAAAAAI/AAAAAAAAAAA/JL_6jLWg37E/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
107,TED,"The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know. For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com. We also encourage you to join our online community at TED.com. Any other questions? Email contact@ted.com.",UCAuUUnT6oDeKwE6v1NGQxug,https://yt3.ggpht.com/-bonZt347bMc/AAAAAAAAAAI/AAAAAAAAAAA/lR8QEKnqqHk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/jPztRieuNiPW5RCyyJzbTqKlGhU""",XMm1RFsYKmtAqoa2erMGw30FFPqess5j_DWz98mNhag,youtube#subscription,"{'publishedAt': '2016-08-28T06:06:54.000Z', 'title': 'TED', 'description': ""The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know. For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com. We also encourage you to join our online community at TED.com. Any other questions? Email contact@ted.com."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCAuUUnT6oDeKwE6v1NGQxug'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-bonZt347bMc/AAAAAAAAAAI/AAAAAAAAAAA/lR8QEKnqqHk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-bonZt347bMc/AAAAAAAAAAI/AAAAAAAAAAA/lR8QEKnqqHk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-bonZt347bMc/AAAAAAAAAAI/AAAAAAAAAAA/lR8QEKnqqHk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
108,Minos,특별한 사람들이 모인 채널! 지금 구독을 통해 미노스 식구가 되어보세요 윱멘,UCUiueY5_an4zZCZXdkuq_cA,https://yt3.ggpht.com/-oXscRrAv32E/AAAAAAAAAAI/AAAAAAAAAAA/D4gMttT3b_g/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/EEMokWcXfLtsPFaWOND3kA8J4F8""",XMm1RFsYKmsKG2GYc6kuBgjO7fBUMJ0kNdvHoBnym_4,youtube#subscription,"{'publishedAt': '2018-07-05T09:27:25.179Z', 'title': 'Minos', 'description': '특별한 사람들이 모인 채널! 지금 구독을 통해 미노스 식구가 되어보세요 윱멘', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCUiueY5_an4zZCZXdkuq_cA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-oXscRrAv32E/AAAAAAAAAAI/AAAAAAAAAAA/D4gMttT3b_g/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-oXscRrAv32E/AAAAAAAAAAI/AAAAAAAAAAA/D4gMttT3b_g/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-oXscRrAv32E/AAAAAAAAAAI/AAAAAAAAAAA/D4gMttT3b_g/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
109,Q rais,"イラストレーター、アニメーターのキューライスのチャンネル。
Q-rais is Japanese illustrator and animator.

ブログはこちらから
http://q-rais.hatenablog.com",UCGrHgWrg55Ms3TUv77Mvemw,https://yt3.ggpht.com/-fJTLRrlkZbE/AAAAAAAAAAI/AAAAAAAAAAA/h8mmlZkzfs8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/YGuOph3IMwXCnrEcqbFjpKT5W6k""",XMm1RFsYKmtAqoa2erMGwzgSerTaiOa7CyN1GODClYQ,youtube#subscription,"{'publishedAt': '2019-03-27T14:16:53.554Z', 'title': 'Q rais', 'description': 'イラストレーター、アニメーターのキューライスのチャンネル。\nQ-rais is Japanese illustrator and animator.\n\nブログはこちらから\nhttp://q-rais.hatenablog.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCGrHgWrg55Ms3TUv77Mvemw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-fJTLRrlkZbE/AAAAAAAAAAI/AAAAAAAAAAA/h8mmlZkzfs8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-fJTLRrlkZbE/AAAAAAAAAAI/AAAAAAAAAAA/h8mmlZkzfs8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-fJTLRrlkZbE/AAAAAAAAAAI/AAAAAAAAAAA/h8mmlZkzfs8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
110,코드종,웹이나 모바일 앱 서비스를 개발할 때 자주 쓰지만 알쏭달쏭한 것들에 대해 가능한 쉽게 이야기 해봅니다.,UC9hWQRe4QrUivXN3VO2iuMA,https://yt3.ggpht.com/-J-ziYGVkrNs/AAAAAAAAAAI/AAAAAAAAAAA/Wkz_7R4Orgs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/nt58d9VnfmuYbp9UojEX-iI43GA""",XMm1RFsYKmsKG2GYc6kuBjIrKbUIx4N18ZJ3HmOmvtU,youtube#subscription,"{'publishedAt': '2018-11-22T23:35:20.827Z', 'title': '코드종', 'description': '웹이나 모바일 앱 서비스를 개발할 때 자주 쓰지만 알쏭달쏭한 것들에 대해 가능한 쉽게 이야기 해봅니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC9hWQRe4QrUivXN3VO2iuMA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-J-ziYGVkrNs/AAAAAAAAAAI/AAAAAAAAAAA/Wkz_7R4Orgs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-J-ziYGVkrNs/AAAAAAAAAAI/AAAAAAAAAAA/Wkz_7R4Orgs/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-J-ziYGVkrNs/AAAAAAAAAAI/AAAAAAAAAAA/Wkz_7R4Orgs/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
111,Michael Elliott,"한국어로 설명해주는 원조 유튜브 원어민 강의: English in Korean!
아무도 유뷰트에서 영어 강의 하지 않았던 2010년부터 시작해서 현재 무료 영어 학습 강의 500편까지 올렸습니다.
세계에서 사교육비 제일 많이 내는 한국인의 경제적 부담도 덜어드리고 영어에 대한 고질적인 부담과 스트레스를 덜어드리고자 하는 취지로 만든 무료 영어 학습 채널입니다. 
이 채널 외에도 오디오 강의인 EiK 팟캐스트와 수백 개의 텍스트 자료를 갖춘 EiK 무료 학습 사이트도 있습니다. 더 많은 분들이 EiK 통해서 무료로 영어 공부를 할 수 있도록 공유 부탁 드립니다.
English instruction for Koreans and Korean instruction for the world! 
English in Korean / Korean Champ / 2쌤 영어 / 문외한 마이클의 테크토크",UCgcJ1AA_mprxc-m9iHYdrDQ,https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/1B1XypHdmlVHVh99DaWtTwA1-I0""",XMm1RFsYKmtAqoa2erMGwwGGc2cO-eVJTDuBlytzKCo,youtube#subscription,"{'publishedAt': '2018-01-22T17:46:10.289Z', 'title': 'Michael Elliott', 'description': '한국어로 설명해주는 원조 유튜브 원어민 강의: English in Korean!\n아무도 유뷰트에서 영어 강의 하지 않았던 2010년부터 시작해서 현재 무료 영어 학습 강의 500편까지 올렸습니다.\n세계에서 사교육비 제일 많이 내는 한국인의 경제적 부담도 덜어드리고 영어에 대한 고질적인 부담과 스트레스를 덜어드리고자 하는 취지로 만든 무료 영어 학습 채널입니다. \n이 채널 외에도 오디오 강의인 EiK 팟캐스트와 수백 개의 텍스트 자료를 갖춘 EiK 무료 학습 사이트도 있습니다. 더 많은 분들이 EiK 통해서 무료로 영어 공부를 할 수 있도록 공유 부탁 드립니다.\nEnglish instruction for Koreans and Korean instruction for the world! \nEnglish in Korean / Korean Champ / 2쌤 영어 / 문외한 마이클의 테크토크', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCgcJ1AA_mprxc-m9iHYdrDQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
112,루시모드,Box office and another movie story!,UC18qUxbw1lnHCyZGrQciY8w,https://yt3.ggpht.com/-Gmh7lRb9feY/AAAAAAAAAAI/AAAAAAAAAAA/0E5c0NixRRc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ct2X0Ao5PayoFbrUToiIZXf7wfs""",XMm1RFsYKmsKG2GYc6kuBkNzQ3bhCjXBNOLQKfLaCAM,youtube#subscription,"{'publishedAt': '2018-10-13T16:28:21.158Z', 'title': '루시모드', 'description': 'Box office and another movie story!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC18qUxbw1lnHCyZGrQciY8w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Gmh7lRb9feY/AAAAAAAAAAI/AAAAAAAAAAA/0E5c0NixRRc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Gmh7lRb9feY/AAAAAAAAAAI/AAAAAAAAAAA/0E5c0NixRRc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Gmh7lRb9feY/AAAAAAAAAAI/AAAAAAAAAAA/0E5c0NixRRc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
113,수상한녀석들,"Thank you for stopping by the channel.

Sucking Sunday is the best place where you will find the funniest pranks, comedy 

and social experiments all in one place

For business enquiries:  suckingsunday@gmail.com",UC9hS-dPCGXXD2XlxH5jo9FA,https://yt3.ggpht.com/-ZvCXK6f8JBI/AAAAAAAAAAI/AAAAAAAAAAA/fGMFy01ifhA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/r2q42YWALLctqTaIh7rDBwk4HU4""",XMm1RFsYKmsKG2GYc6kuBkQWjYyBWb4Dy6x55FBnUuU,youtube#subscription,"{'publishedAt': '2018-08-19T08:20:57.625Z', 'title': '수상한녀석들', 'description': 'Thank you for stopping by the channel.\n\nSucking Sunday is the best place where you will find the funniest pranks, comedy \n\nand social experiments all in one place\n\nFor business enquiries:  suckingsunday@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC9hS-dPCGXXD2XlxH5jo9FA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-ZvCXK6f8JBI/AAAAAAAAAAI/AAAAAAAAAAA/fGMFy01ifhA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-ZvCXK6f8JBI/AAAAAAAAAAI/AAAAAAAAAAA/fGMFy01ifhA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-ZvCXK6f8JBI/AAAAAAAAAAI/AAAAAAAAAAA/fGMFy01ifhA/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
114,자취생으로 살아남기 onehomelife,"페이스북 자취생으로 살아남기와 함께하는 영상콘텐츠 제작!  
[자취생으로 살아남기] 자취생님들 우리 같이 살아남아 봅시다!",UCjUXCK0Lu0cdR1Jj-A4Oy8A,https://yt3.ggpht.com/-OFEDvJ-Ypss/AAAAAAAAAAI/AAAAAAAAAAA/YaNWVYZHioc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Z2iqvz_bK0VFZscec2XltM5EHDs""",XMm1RFsYKmsKG2GYc6kuBmjHfw6riV4dsBSznZ2XMDk,youtube#subscription,"{'publishedAt': '2018-04-21T18:43:46.992Z', 'title': '자취생으로 살아남기 onehomelife', 'description': '페이스북 자취생으로 살아남기와 함께하는 영상콘텐츠 제작!  \n[자취생으로 살아남기] 자취생님들 우리 같이 살아남아 봅시다!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCjUXCK0Lu0cdR1Jj-A4Oy8A'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-OFEDvJ-Ypss/AAAAAAAAAAI/AAAAAAAAAAA/YaNWVYZHioc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-OFEDvJ-Ypss/AAAAAAAAAAI/AAAAAAAAAAA/YaNWVYZHioc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-OFEDvJ-Ypss/AAAAAAAAAAI/AAAAAAAAAAA/YaNWVYZHioc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
115,간단서양요리,집에서 간단하게 해먹을 수 있는 미국 가정식 레시피를 알려드립니다.,UC9YQMfdwMjtVnSnBhB9K0-g,https://yt3.ggpht.com/-zFZH45MlvCo/AAAAAAAAAAI/AAAAAAAAAAA/30GyB6DVbgw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/PyakOruVW-iCiuFwcWAMg_BOUEc""",XMm1RFsYKmtAqoa2erMGw3UNC-piEYyV5zmjzZL85Cg,youtube#subscription,"{'publishedAt': '2019-11-05T12:50:08.098Z', 'title': '간단서양요리', 'description': '집에서 간단하게 해먹을 수 있는 미국 가정식 레시피를 알려드립니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC9YQMfdwMjtVnSnBhB9K0-g'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-zFZH45MlvCo/AAAAAAAAAAI/AAAAAAAAAAA/30GyB6DVbgw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-zFZH45MlvCo/AAAAAAAAAAI/AAAAAAAAAAA/30GyB6DVbgw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-zFZH45MlvCo/AAAAAAAAAAI/AAAAAAAAAAA/30GyB6DVbgw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
116,이상엽Math,"""수학의 대중화를 꿈꿉니다.""

제가 영상을 기획하고 찍어 올리는 이유는, 대중의 기초 학문으로서 수학이
그동안 각종 자격증과 시험들의 한 과목 정도의 역할로써만 비춰짐으로 인해
그 본질과는 너무나도 다른 왜곡된 인식이 퍼져
많은 이들의 마음에서 수학이 멀어지고 기피대상마저 되어버린
현 세태에 안타까움을 느껴서 입니다.

궁극의 지적 유희인 수학 본연의 모습.
그 어떤 오락 수단으로도 대체 불가능한 
끝 없는 즐거움과 아름다움을 지닌 수학의 참 모습을 
많은 분들께서 느끼실 수 있도록 돕고,
부정적으로 왜곡되어 있는 현재의 수학에 대한 인식이 
본연의 모습으로 올바르게 변화되길 소망하고 있습니다.

그리하여 
많은 이들의 마음에 수학이 편하게 자리잡고,
각지에서 많은 취미, 프로 수학자들이 양성되고,
더 나아가 장차 우리나라의 수학력도 올바르게 성장하기 위한
한 알의 씨앗이 되어보고자 합니다.

한 없이 모자라고 부족한 저 이지만,
누군가는 반드시 해야 할 일이라고 생각하기에
사명감을 갖고 최선을 다하여 노력 또 노력하려 합니다.

함께 해주시고 응원해주세요.
감사합니다 ^^

- 2018년 11월 중순 무렵에. 이상엽


강연 및 비즈니스 문의는  
kruxlsy@mensakorea.org  으로 주세요.
(개인적인 질문, 숙제 등의 메일에는 답신드리지 않습니다.)


후원 | 우리은행 1002-031-127166 (이상엽)",UC-7H7ZImLfGF97Y_EJ0vZzA,https://yt3.ggpht.com/-pxdF-xiN4Ug/AAAAAAAAAAI/AAAAAAAAAAA/-JtwoQOmvpg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Jd7dcVfwboKRN1hBXOeHBLeu3F4""",XMm1RFsYKmsKG2GYc6kuBmL2ghs6qMHgi8flHnD49aw,youtube#subscription,"{'publishedAt': '2019-06-07T13:00:51.581Z', 'title': '이상엽Math', 'description': '""수학의 대중화를 꿈꿉니다.""\n\n제가 영상을 기획하고 찍어 올리는 이유는, 대중의 기초 학문으로서 수학이\n그동안 각종 자격증과 시험들의 한 과목 정도의 역할로써만 비춰짐으로 인해\n그 본질과는 너무나도 다른 왜곡된 인식이 퍼져\n많은 이들의 마음에서 수학이 멀어지고 기피대상마저 되어버린\n현 세태에 안타까움을 느껴서 입니다.\n\n궁극의 지적 유희인 수학 본연의 모습.\n그 어떤 오락 수단으로도 대체 불가능한 \n끝 없는 즐거움과 아름다움을 지닌 수학의 참 모습을 \n많은 분들께서 느끼실 수 있도록 돕고,\n부정적으로 왜곡되어 있는 현재의 수학에 대한 인식이 \n본연의 모습으로 올바르게 변화되길 소망하고 있습니다.\n\n그리하여 \n많은 이들의 마음에 수학이 편하게 자리잡고,\n각지에서 많은 취미, 프로 수학자들이 양성되고,\n더 나아가 장차 우리나라의 수학력도 올바르게 성장하기 위한\n한 알의 씨앗이 되어보고자 합니다.\n\n한 없이 모자라고 부족한 저 이지만,\n누군가는 반드시 해야 할 일이라고 생각하기에\n사명감을 갖고 최선을 다하여 노력 또 노력하려 합니다.\n\n함께 해주시고 응원해주세요.\n감사합니다 ^^\n\n- 2018년 11월 중순 무렵에. 이상엽\n\n\n강연 및 비즈니스 문의는  \nkruxlsy@mensakorea.org  으로 주세요.\n(개인적인 질문, 숙제 등의 메일에는 답신드리지 않습니다.)\n\n\n후원 | 우리은행 1002-031-127166 (이상엽)', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC-7H7ZImLfGF97Y_EJ0vZzA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-pxdF-xiN4Ug/AAAAAAAAAAI/AAAAAAAAAAA/-JtwoQOmvpg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-pxdF-xiN4Ug/AAAAAAAAAAI/AAAAAAAAAAA/-JtwoQOmvpg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-pxdF-xiN4Ug/AAAAAAAAAAI/AAAAAAAAAAA/-JtwoQOmvpg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
117,만끽 mankick,,UCSdDvoZDkjlXloJ_6qDAZUQ,https://yt3.ggpht.com/-EB9-8S59JtI/AAAAAAAAAAI/AAAAAAAAAAA/cfWUmOLTsRE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/5XFsDqez9XqbJWBb9VhVxbitNfs""",XMm1RFsYKmvBkbp-hf4RyhSWm1KOvoNs_xdaNraND7A,youtube#subscription,"{'publishedAt': '2019-06-08T04:25:26.720Z', 'title': '만끽 mankick', 'description': '', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCSdDvoZDkjlXloJ_6qDAZUQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-EB9-8S59JtI/AAAAAAAAAAI/AAAAAAAAAAA/cfWUmOLTsRE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-EB9-8S59JtI/AAAAAAAAAAI/AAAAAAAAAAA/cfWUmOLTsRE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-EB9-8S59JtI/AAAAAAAAAAI/AAAAAAAAAAA/cfWUmOLTsRE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
118,은근한 잡다한 지식,"은근한 잡다한 지식(은잡지)은 평상시에 궁금했던 혹은 알아두면 언젠가 도움이 될 수 있는
'은덩어리' 수준의 지식을 전달 합니다
은잡지를 사랑해주시고 시청해주시는 모든 분들이 '금덩어리'입니다

따분할 수 있는 내용, 어려울 수 있는 내용을
간단한 일러스트를 이용해 재밌고 이해하기 쉬운 영상으로 만들려고 노력하고 있습니다

시청해주시는 모든 분들의 뇌에 지식이라는 왕관을 수여합니다

뇌를 채워줄 은덩어리 지식들 은근한 잡다한 지식

은잡지 BI 보러가기 : https://pguin.tistory.com/1396",UCifXwtIk4JtAzzAGNeeM91A,https://yt3.ggpht.com/-b6d2TLKRWdY/AAAAAAAAAAI/AAAAAAAAAAA/GvsfwbyUi74/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/aUKJlsfy-QCf5Hy4WiiODgqDtR4""",XMm1RFsYKmsKG2GYc6kuBmA0QZ-sZDj6-4Ja946XniM,youtube#subscription,"{'publishedAt': '2019-07-28T16:31:51.500Z', 'title': '은근한 잡다한 지식', 'description': ""은근한 잡다한 지식(은잡지)은 평상시에 궁금했던 혹은 알아두면 언젠가 도움이 될 수 있는\n'은덩어리' 수준의 지식을 전달 합니다\n은잡지를 사랑해주시고 시청해주시는 모든 분들이 '금덩어리'입니다\n\n따분할 수 있는 내용, 어려울 수 있는 내용을\n간단한 일러스트를 이용해 재밌고 이해하기 쉬운 영상으로 만들려고 노력하고 있습니다\n\n시청해주시는 모든 분들의 뇌에 지식이라는 왕관을 수여합니다\n\n뇌를 채워줄 은덩어리 지식들 은근한 잡다한 지식\n\n은잡지 BI 보러가기 : https://pguin.tistory.com/1396"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCifXwtIk4JtAzzAGNeeM91A'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-b6d2TLKRWdY/AAAAAAAAAAI/AAAAAAAAAAA/GvsfwbyUi74/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-b6d2TLKRWdY/AAAAAAAAAAI/AAAAAAAAAAA/GvsfwbyUi74/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-b6d2TLKRWdY/AAAAAAAAAAI/AAAAAAAAAAA/GvsfwbyUi74/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
